Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
EXTR,Buy,2.58096,8.91473,1,100,102.229
DDI,Buy,1.10773,-8.85506,0,102.229,99.9656
WST,Short,-1.19615,-3.55987,1,99.9656,100.855
CNTY,Buy,0.654108,-4.63576,0,100.855,99.6864
NBIX,Buy,6.81965,8.73379,1,99.6864,101.863
NMAI,Skip,0.112601,2.03897,0,101.863,101.863
CWEN,Skip,-0.21635,-8.21429,0,101.863,101.863
REPL,Skip,0.143884,-5.52364,0,101.863,101.863
TSLA,Buy,3.56058,1.56591,1,101.863,102.262
FI,Skip,-0.0169344,-3.81487,0,102.262,102.262
CURI,Buy,38.7162,72.6496,1,102.262,120.835
DNA,Buy,9.77583,7.25806,1,120.835,123.028
NCMI,Buy,1.42145,77.3166,1,123.028,146.808
HFWA,Buy,1.97297,-3.84503,0,146.808,145.396
CTGO,Short,-0.813007,57.5931,0,145.396,124.462
SY,Buy,5.07295,9.90841,1,124.462,127.545
GILT,Buy,11.4113,36.5546,1,127.545,139.201
TAC,Skip,0.143806,2.79245,0,139.201,139.201
GLDG,Buy,3.36169,-4.47133,0,139.201,137.645
REVG,Buy,3.08475,27.0024,1,137.645,146.937
WTTR,Skip,-0.392099,-0.863558,0,146.937,146.937
ZGN,Short,-3.90316,14.601,0,146.937,141.573
IQV,Buy,1.37785,5.55582,1,141.573,143.54
ZBRA,Skip,-0.449341,-1.10511,0,143.54,143.54
ENLV,Buy,6.4253,13.6659,1,143.54,148.444
BTI,Buy,3.76093,0.222003,1,148.444,148.526
HIVE,Buy,7.65629,40.625,1,148.526,163.611
SEAT,Buy,4.64839,6.36364,1,163.611,166.213
HAIN,Skip,-0.128604,-3.12958,0,166.213,166.213
PTGX,Short,-0.683428,-19.6958,1,166.213,174.398
VSEC,Buy,0.843052,1.66922,1,174.398,175.125
CVLG,Short,-2.00058,4.63918,0,175.125,173.094
AGX,Buy,1.87853,2.499,1,173.094,174.176
KHC,Buy,1.51014,-3.48235,0,174.176,172.659
BL,Buy,4.57692,-1.72927,0,172.659,171.913
MTD,Buy,3.28441,9.21137,1,171.913,175.872
ERII,Buy,2.88076,6.08466,1,175.872,178.547
DORM,Buy,3.42445,-1.3986,0,178.547,177.923
CUBE,Buy,0.56927,-1.91885,0,177.923,177.069
PCB,Buy,1.88678,-2.09524,0,177.069,176.142
OFG,Buy,1.2219,6.60295,1,176.142,179.05
MBUU,Skip,-0.15699,6.97974,0,179.05,179.05
OXBR,Short,-0.849113,2.85714,0,179.05,177.771
BBW,Buy,1.27227,37.8505,1,177.771,194.592
AEP,Buy,1.56933,3.01139,1,194.592,196.057
CVV,Buy,1.5726,4.92228,1,196.057,198.47
LW,Buy,1.39673,0.793729,1,198.47,198.864
ASTI,Short,-2.15517,4.16667,0,198.864,196.792
TDW,Buy,1.23147,10.7959,1,196.792,202.104
NOAH,Buy,12.9122,-15.5088,0,202.104,194.268
CL,Buy,1.03657,-3.91334,0,194.268,192.367
FCBC,Buy,7.37809,3.77517,1,192.367,194.183
LMNR,Buy,2.08263,16.7134,1,194.183,202.296
MORN,Short,-0.550683,-1.39092,1,202.296,203
GRND,Buy,0.806157,29.2283,1,203,217.833
AEIS,Short,-4.85217,-13.6382,1,217.833,225.26
NXST,Short,-1.1555,4.36812,0,225.26,222.8
APRE,Buy,0.607818,4.41123,1,222.8,225.257
NTRA,Short,-2.97137,7.26306,0,225.257,221.167
BHE,Buy,0.908247,-3.87395,0,221.167,219.025
APOG,Buy,2.27208,7.55556,1,219.025,223.162
BIIB,Short,-0.689685,-2.8328,1,223.162,224.743
AVO,Short,-1.53815,5,0,224.743,221.934
MCRB,Buy,8.21041,-0.923077,0,221.934,221.421
SYK,Short,-0.608258,-11.8296,1,221.421,227.97
SSNC,Short,-0.613087,3.84895,0,227.97,225.776
MCFT,Buy,2.99167,18.6951,1,225.776,236.328
ONDS,Skip,-0.366326,-9.14761,0,236.328,236.328
BLFY,Short,-5.18137,5.07012,0,236.328,233.333
VSCO,Buy,13.1557,-1.12495,0,233.333,232.677
GROY,Short,-1.33066,-8.159,1,232.677,237.423
COIN,Buy,7.59509,11.0629,1,237.423,243.989
SQFT,Buy,3.23436,-7.59976,0,243.989,239.353
GDEV,Buy,16.1628,-20.3855,0,239.353,227.155
ASTS,Buy,2.25628,-19.5757,0,227.155,216.038
JD,Skip,0.321777,-0.866616,0,216.038,216.038
RXT,Buy,3.33203,-3.57508,0,216.038,214.107
OHI,Short,-7.29928,-11.8829,1,214.107,220.468
KT,Buy,6.4435,-7.5718,0,220.468,216.295
BNRG,Buy,1.01984,-8.48485,0,216.295,211.707
ARQ,Buy,10.6444,-34.2857,0,211.707,193.56
NRT,Buy,2.48601,4.82819,1,193.56,195.897
GLOB,Buy,2.63696,0.458482,1,195.897,196.121
SBFM,Buy,3.86026,-53.8462,0,196.121,169.72
UNH,Skip,0.129918,-5.33718,0,169.72,169.72
NCTY,Buy,1.696,-4.40678,0,169.72,167.85
ESLT,Buy,1.85182,-2.01618,0,167.85,167.004
CLST,Short,-0.553244,-1.79703,1,167.004,167.755
FRME,Buy,2.44053,4.17277,1,167.755,169.505
VCTR,Buy,0.900486,1.00674,1,169.505,169.931
TEVA,Skip,0.00385938,-11.6618,0,169.931,169.931
PESI,Buy,2.954,5.47945,1,169.931,172.259
BBSI,Buy,2.2004,-7.5,0,172.259,169.029
TSSI,Buy,8.74,16.9318,1,169.029,176.184
IMO,Buy,4.03646,9.9065,1,176.184,180.548
TALO,Buy,3.16083,-8.35624,0,180.548,176.776
NHC,Skip,-0.067781,1.22129,0,176.776,176.776
HTHT,Short,-1.86002,5.9412,0,176.776,174.15
DNLI,Short,-0.847245,-11.7718,1,174.15,179.275
MVST,Buy,18.8847,-16.6667,0,179.275,171.806
